,Prod. year,Engine volume,Mileage,Cylinders,Airbags,Price
9724,2018,1.6,35000,6.0,12,15681
9725,2012,1.8,39000,4.0,0,19500
9726,2014,2.0,87000,4.0,16,12544
9727,2012,2.5,159379,4.0,12,3136
9728,2013,1.6,110000,4.0,4,19707
9729,2016,2.0,149361,4.0,4,34240
9730,2015,2.4,50345,4.0,12,3
9731,2013,2.0,107000,4.0,8,15400
9732,2008,2.0,226000,8.0,4,10976
9733,2007,2.5,1200,6.0,6,10000
9734,2012,1.5,89700,4.0,6,17562
9735,2016,2.0,280016,4.0,4,15681
9736,2019,1.6,8737,4.0,4,47377
9737,2004,2.4,150000,4.0,10,5645
9738,2007,2.0,93568,4.0,4,7213
9739,2012,4.7,114000,8.0,0,68994
9740,2014,3.5,104000,6.0,12,81539
9741,2011,1.4,105989,4.0,8,16621
9742,2009,1.8,156032,4.0,4,5802
9743,2008,1.5,205000,4.0,8,9095
9744,1994,1.8,980087,4.0,2,5500
9745,2005,3.0,15500,6.0,8,7840
9746,2012,1.6,119595,4.0,4,13495
9747,2012,2.5,206211,4.0,4,24571
9748,2015,2.0,198840,4.0,4,20814
9749,2016,1.4,29355,4.0,8,15524
9750,2011,1.3,216858,4.0,0,188
9751,2010,3.5,205968,6.0,12,1646
9752,2013,2.0,142515,4.0,12,627
9753,2010,2.0,200221,4.0,4,15496
9754,2014,2.2,135000,4.0,2,51746
9755,1999,2.5,146000,6.0,6,9700
9756,2009,3.3,251278,6.0,12,7997
9757,2016,1.6,60805,4.0,4,24283
9758,1998,1.8,256848,4.0,5,5331
9759,2013,3.5,163010,6.0,12,3607
9760,2015,1.6,99335,4.0,4,17054
9761,2010,1.8,258909,4.0,12,1803
9762,2004,1.4,177439,4.0,4,5959
9763,2012,2.4,243051,4.0,0,549
9764,2016,1.7,170000,4.0,4,29169
9765,2010,1.6,240000,2.0,2,35
9766,2010,1.3,100000,4.0,10,13799
9767,2014,3.0,0,6.0,0,7213
9768,2008,2.0,188000,4.0,10,20228
9769,2016,2.5,42140,4.0,6,32929
9770,2011,2.0,224142,4.0,4,18092
9771,2012,1.3,126000,4.0,5,12231
9772,2005,1.5,111111,4.0,6,14113
9773,2011,2.5,168966,4.0,0,3607
9774,1980,2.0,111111,4.0,0,2700
9775,2002,2.0,200000,6.0,0,6272
9776,2019,1.6,57874,4.0,4,43868
9777,2016,2.0,59200,4.0,10,38574
9778,2011,1.5,300000,4.0,4,17876
9779,2003,1.4,185000,4.0,4,7213
9780,2010,3.3,226198,6.0,12,1725
9781,2009,3.5,266061,6.0,12,1411
9782,1997,1.6,131000,4.0,1,3500
9783,2000,2.5,11111,6.0,7,8467
9784,2012,3.0,145227,6.0,12,157
9785,2015,2.0,65047,4.0,10,27598
9786,2011,2.2,160000,4.0,1,17249
9787,2008,3.0,208000,6.0,8,29793
9788,2010,2.5,159000,4.0,9,17249
9789,2012,2.0,120162,4.0,16,36065
9790,2014,2.0,45300,4.0,4,30367
9791,2019,2.0,11566,4.0,12,470
9792,2011,3.5,204237,6.0,12,3763
9793,2011,2.5,72609,4.0,4,21297
9794,2016,2.5,127675,4.0,4,39593
9795,2010,3.5,382746,6.0,12,314
9796,2018,1.5,42857,4.0,4,68144
9797,2011,3.5,170429,6.0,12,15994
9798,2009,3.0,229854,6.0,0,1803
9799,2004,1.7,0,4.0,4,6899
9800,2011,2.5,214432,4.0,12,470
9801,1995,1.8,0,4.0,4,4704
9802,2015,2.5,52351,4.0,4,23518
9803,2016,2.5,89109,4.0,12,251
9804,2011,3.0,207694,6.0,0,10036
9805,2004,4.8,206000,12.0,8,14113
9806,2011,1.6,129000,4.0,4,20005
9807,2012,1.8,323733,4.0,12,8938
9808,2009,2.0,106325,4.0,4,14229
9809,2012,1.6,167405,4.0,0,8781
9810,2010,2.0,146691,4.0,4,15289
9811,2005,4.2,260000,8.0,12,13485
9812,2017,2.0,66340,4.0,4,50030
9813,1998,2.0,0,4.0,4,7527
9814,2011,1.8,145000,4.0,12,17249
9815,2012,3.0,171221,6.0,12,9565
9816,2015,1.8,67200,4.0,8,21953
9817,2012,2.0,71318,4.0,4,8311
9818,2005,2.0,202000,4.0,2,3850
9819,2005,1.5,100000,4.0,4,7213
9820,2015,1.8,83902,4.0,0,10976
9821,2017,1.8,39000,4.0,12,21953
9822,2016,2.4,0,4.0,0,16935
9823,2012,1.8,158080,4.0,6,6586
9824,2016,3.0,84110,6.0,12,17876
9825,2018,2.7,2792,6.0,12,7840
9826,2004,4.2,170000,8.0,2,200
9827,2013,3.0,179382,6.0,12,7370
9828,2013,2.0,169027,4.0,4,29075
9829,2017,2.0,79877,4.0,4,43880
9830,2012,2.5,314373,4.0,12,392
9831,2011,2.0,109092,4.0,4,31659
9832,2013,1.5,144872,4.0,0,8311
9833,2011,1.3,148000,4.0,8,11917
9834,2011,2.5,130306,4.0,0,314
9835,2014,2.0,231241,4.0,4,28909
9836,2018,1.8,67272,4.0,12,2430
9837,2005,3.0,20000,6.0,4,8467
9838,2010,4.6,275240,8.0,0,15681
9839,2011,1.8,241768,4.0,4,10697
9840,2012,4.0,365810,6.0,12,27911
9841,2011,2.4,112578,4.0,6,19444
9842,2013,1.5,70400,4.0,4,19883
9843,2016,2.4,138400,6.0,8,31361
9844,2015,2.0,88795,4.0,0,2587
9845,2009,1.9,196000,4.0,10,9722
9846,2014,2.0,163669,4.0,0,13015
9847,2003,1.4,185000,4.0,4,7213
9848,2013,2.5,193960,4.0,12,5018
9849,2009,1.5,142426,4.0,12,1882
9850,2000,1.6,200000,4.0,4,7213
9851,2011,1.4,93000,4.0,10,15681
9852,2000,2.5,0,6.0,6,7840
9853,2016,1.6,86965,4.0,4,26096
9854,2010,4.6,260771,8.0,0,46728
9855,2000,1.8,190000,4.0,4,4391
9856,2011,2.0,110400,4.0,6,11604
9857,2014,3.0,146000,6.0,12,78403
9858,1998,1.6,280000,4.0,2,5500
9859,2009,1.6,138681,4.0,4,10669
9860,2010,1.8,154000,4.0,12,18817
9861,2012,1.6,139000,4.0,0,15681
9862,2006,1.5,200000,4.0,6,7370
9863,2012,3.5,64000,6.0,12,34497
9864,2016,2.0,77643,4.0,12,26657
9865,2014,4.6,81894,8.0,12,8781
9866,2010,2.0,55751,4.0,4,13495
9867,2002,2.0,88000,4.0,10,13172
9868,2014,2.0,89000,4.0,12,41397
9869,1998,2.0,200000,4.0,0,5018
9870,2014,5.5,101424,8.0,12,32302
9871,2014,1.6,82602,4.0,12,1803
9872,2011,1.8,63500,4.0,0,15681
9873,2016,2.0,79000,4.0,4,34400
9874,2016,4.6,155976,8.0,0,31988
9875,2011,2.4,120000,4.0,2,15367
9876,2010,3.3,345405,6.0,12,5645
9877,2011,3.0,227200,6.0,12,37006
9878,2014,1.5,127000,4.0,7,50
9879,2014,2.0,43000,4.0,10,21639
9880,1999,2.0,220000,4.0,4,6586
9881,2018,1.6,40137,4.0,4,44752
9882,2011,1.6,58284,4.0,4,7997
9883,2007,2.5,72895,4.0,4,6272
9884,2012,2.0,272000,4.0,12,21950
9885,2014,2.4,114000,4.0,10,18660
9886,2010,4.6,275240,8.0,0,15681
9887,2013,1.4,106902,4.0,12,1725
9888,2016,1.4,96000,4.0,12,18817
9889,2003,2.7,259200,6.0,4,8467
9890,2014,2.5,102397,4.0,12,784
9891,2012,3.0,149822,6.0,12,706
9892,2006,1.3,0,4.0,4,30
9893,2016,2.5,92078,4.0,4,38229
9894,2018,2.5,127515,4.0,12,9722
9895,2014,1.8,350000,4.0,12,19444
9896,2011,1.3,72000,4.0,2,6500
9897,2013,1.5,18000,4.0,6,11917
9898,2012,1.8,84021,4.0,8,23521
9899,2019,2.5,9626,4.0,12,3450
9900,2015,1.5,60800,4.0,6,20071
9901,2012,1.3,16000,4.0,4,13799
9902,2014,1.5,122000,4.0,0,10506
9903,2010,3.5,229904,6.0,12,470
9904,2014,2.5,132023,4.0,4,34905
9905,2003,2.0,140000,4.0,8,9722
9906,1997,1.6,6666,4.0,4,4200
9907,2012,2.5,77000,4.0,6,20800
9908,2016,2.5,104000,4.0,4,38163
9909,2011,3.5,101816,6.0,12,188
9910,2010,6.2,274771,8.0,12,314
9911,2000,2.0,100000,4.0,2,10000
9912,2019,2.0,47778,4.0,4,68148
9913,2012,2.5,156518,4.0,12,3607
9914,2010,1.8,141000,4.0,8,13500
9915,2018,2.5,17214,4.0,12,470
9916,2019,2.0,5219,4.0,12,6586
9917,2012,3.5,107000,6.0,6,56450
9918,2002,2.0,165000,4.0,2,6899
9919,2017,1.7,131959,4.0,4,34240
9920,2009,3.5,266061,6.0,12,1411
9921,2013,3.5,140800,6.0,0,15681
9922,2014,1.8,270410,4.0,12,941
9923,2011,1.8,119000,4.0,12,18817
9924,2010,1.6,159048,4.0,4,13771
9925,2016,2.0,93354,4.0,12,5018
9926,2014,2.5,75381,4.0,12,3058
9927,2011,2.5,150400,4.0,8,25089
9928,1999,2.5,136000,4.0,2,14113
9929,2014,1.5,141053,4.0,4,12272
9930,2015,2.4,114885,4.0,12,3293
9931,2012,1.3,311000,2.0,6,10450
9932,2012,2.0,158400,4.0,12,38400
9933,2005,1.5,130000,4.0,4,8154
9934,2011,2.0,157224,4.0,4,17305
9935,2019,1.8,54307,4.0,12,3293
9936,2014,2.0,152914,4.0,4,38809
9937,2013,1.8,131782,4.0,4,30405
9938,2013,2.0,86427,4.0,8,19444
9939,2017,2.0,54080,4.0,8,28225
9940,2010,4.0,120000,4.0,0,27284
9941,2017,1.8,30000,4.0,0,18817
9942,2015,2.0,100369,4.0,4,40224
9943,2015,1.6,89106,4.0,4,18983
9944,2009,3.5,200000,6.0,0,20385
9945,2014,2.0,119926,4.0,12,1568
9946,2012,1.5,118000,4.0,4,16138
9947,2007,1.5,180000,4.0,0,10349
9948,2017,2.5,73357,4.0,4,39750
9949,2011,3.5,342622,6.0,12,1568
9950,2019,1.3,1878,4.0,4,58507
9951,2012,2.4,148000,4.0,10,20385
9952,2011,1.8,140000,4.0,6,18189
9953,2003,1.4,135000,4.0,6,5959
9954,2000,4.3,145000,8.0,8,10349
9955,1998,2.0,15000,4.0,0,2900
9956,2016,2.0,322292,4.0,4,15681
9957,2015,1.8,35000,4.0,0,19444
9958,2015,2.4,180973,4.0,12,706
9959,2017,2.0,1600,4.0,12,94
9960,2017,2.0,89758,4.0,0,392
9961,2013,2.5,74688,4.0,0,94
9962,2015,2.0,55000,4.0,8,11290
9963,1998,2.4,270000,6.0,6,7527
9964,2015,2.5,95000,4.0,0,17562
9965,1998,2.0,180003,4.0,4,7840
9966,2001,4.2,30300,6.0,4,32929
9967,2013,1.5,139000,4.0,12,14113
9968,2017,2.5,74562,4.0,0,862
9969,2019,1.5,4309,4.0,12,13015
9970,2018,2.4,12345,4.0,12,44500
9971,2011,1.6,119921,4.0,4,18240
9972,2016,3.5,117368,6.0,0,68681
9973,2017,2.0,50963,4.0,12,56136
9974,2016,1.6,42819,4.0,4,43868
9975,2016,1.6,77000,4.0,8,24462
9976,2012,2.4,0,4.0,12,470
9977,2005,4.0,313600,6.0,4,10349
9978,2012,1.8,78000,4.0,7,21012
9979,2013,1.5,47000,4.0,12,11604
9980,2007,2.5,316501,1.0,0,7840
9981,2010,3.5,229904,6.0,12,470
9982,2013,1.8,195000,4.0,12,19757
9983,2016,1.6,71069,4.0,6,10506
9984,2011,3.7,271904,6.0,12,706
9985,2012,1.5,33000,4.0,10,8467
9986,2015,2.4,112635,4.0,12,941
9987,2016,2.5,125675,4.0,12,392
9988,2013,2.0,152000,4.0,8,17249
9989,1995,2.5,30000,4.0,2,8781
9990,2004,3.5,233600,6.0,6,11917
9991,2013,2.5,193881,4.0,4,23414
9992,2016,2.0,47074,4.0,12,1411
9993,2005,4.0,124000,6.0,6,10976
9994,1999,5.0,25000,8.0,6,9408
9995,2016,2.5,67429,4.0,12,12858
9996,2004,5.0,299200,8.0,8,15681
9997,2014,3.5,132349,6.0,12,31047
9998,2007,3.0,272000,6.0,12,21326
9999,2017,2.0,66067,4.0,4,44517
10000,2013,2.0,97000,4.0,12,35900
10001,2013,2.0,118409,4.0,4,27654
10002,2011,1.6,129013,4.0,4,20005
10003,2008,2.2,182320,4.0,4,16935
10004,2014,1.4,110958,4.0,0,220
10005,2002,2.2,111111,4.0,12,9408
10006,2013,2.5,124912,4.0,12,3763
10007,2013,5.7,234683,8.0,12,125
10008,2013,2.0,194210,4.0,4,16308
10009,2009,3.0,163000,6.0,8,26657
10010,2016,2.0,62876,4.0,4,22580
10011,2016,3.5,77205,6.0,12,1568
10012,2013,1.4,129000,4.0,8,26971
10013,2010,1.8,360000,4.0,4,15681
10014,2011,1.8,158836,4.0,12,16308
10015,2010,3.5,82021,4.0,4,49864
10016,2011,2.0,89000,4.0,0,13172
10017,2017,1.4,0,4.0,0,15053
10018,2015,2.0,546691,4.0,4,9252
10019,2008,3.0,175614,6.0,12,2430
10020,1998,1.8,196000,4.0,2,9408
10021,2012,1.6,170713,4.0,4,14166
10022,2014,2.5,130000,4.0,12,9408
10023,2016,2.5,182541,4.0,4,36231
10024,1996,1.3,75000,4.0,0,15367
10025,2015,1.8,0,4.0,0,31
10026,2010,1.8,1888000,4.0,10,19444
10027,2014,2.0,130791,4.0,4,32973
10028,2008,4.7,218126,8.0,0,282
10029,2018,1.2,12000,4.0,12,57391
10030,2015,2.5,193382,4.0,12,2979
10031,2014,2.0,59733,4.0,12,32615
10032,2016,1.8,91838,4.0,12,1490
10033,2018,1.5,6213,4.0,4,39189
10034,2010,3.5,189530,6.0,12,12388
10035,2016,3.0,59099,6.0,0,1646
10036,2016,1.8,121840,4.0,12,7683
10037,2004,2.0,300000,4.0,8,9408
10038,2013,1.6,89000,4.0,9,14113
10039,2008,3.0,96000,6.0,12,314
10040,2011,2.0,135691,4.0,4,24681
10041,2009,2.0,39031,4.0,4,5865
10042,2014,2.5,179918,4.0,4,26594
10043,2003,1.8,0,4.0,6,6000
10044,2015,2.0,111166,4.0,12,1019
10045,2016,3.5,59858,6.0,12,11290
10046,2011,2.0,169875,4.0,4,9832
10047,2010,1.5,206400,4.0,6,11917
10048,2014,3.5,146395,6.0,12,1882
10049,2016,2.0,265917,4.0,4,15681
10050,2014,1.8,116800,4.0,0,18817
10051,2011,2.5,54862,4.0,4,14897
10052,2005,2.2,308050,4.0,4,28222
10053,2010,4.0,123200,6.0,4,20385
10054,2009,3.5,266061,6.0,12,1411
10055,2001,3.0,135000,6.0,7,16621
10056,2014,2.0,419603,4.0,4,8467
10057,2017,1.4,52661,4.0,12,3920
10058,2009,2.5,60250,4.0,16,16621
10059,2002,1.3,0,4.0,4,30
10060,2017,2.5,168645,4.0,4,37125
10061,2013,1.5,197000,4.0,2,14740
10062,2011,2.0,107479,4.0,4,20005
10063,2014,1.8,160960,4.0,0,35
10064,2018,2.0,35168,4.0,4,43143
10065,2017,2.0,50930,4.0,12,22580
10066,2014,2.5,398069,4.0,12,1098
10067,2017,2.7,94262,4.0,12,49237
10068,2010,3.0,12200,6.0,8,18503
10069,2007,2.7,200000,6.0,4,26030
10070,1995,3.5,0,6.0,0,9722
10071,2014,2.0,57870,4.0,4,27190
10072,2010,2.0,259385,4.0,4,13962
10073,2014,2.5,398069,4.0,12,1098
10074,2013,2.0,40299,4.0,4,24415
10075,2016,4.6,155976,8.0,0,31988
10076,1999,2.0,290000,4.0,2,7213
10077,2003,2.0,3552100,4.0,5,6300
10078,2010,3.5,138070,6.0,12,470
10079,2013,1.6,124800,4.0,6,26657
10080,2016,1.8,83000,4.0,12,42024
10081,2017,2.0,38918,4.0,12,392
10082,2013,4.6,202651,8.0,0,54568
10083,2015,3.5,82819,6.0,12,470
10084,2005,1.0,135000,4.0,2,5645
10085,2012,4.6,255406,8.0,0,54568
10086,2015,1.5,178442,4.0,4,8377
10087,2012,1.6,50000,4.0,4,11851
10088,2010,2.5,52717,4.0,4,15063
10089,2019,2.4,18206,4.0,12,18817
10090,2018,2.0,102934,4.0,4,51028
10091,2005,2.4,164000,4.0,2,14426
10092,2005,1.5,137000,4.0,2,11133
10093,2012,1.5,131000,4.0,6,10349
10094,2014,2.4,158714,4.0,12,2901
10095,2015,1.4,76000,4.0,0,11604
10096,2004,2.7,200000,5.0,2,31361
10097,2000,3.2,0,6.0,6,10976
10098,2019,2.5,6417,4.0,12,73698
10099,2015,3.5,143619,6.0,12,13956
10100,2012,3.0,171221,6.0,12,9565
10101,2006,2.2,1000,4.0,4,10000
10102,2002,1.5,121000,4.0,4,8467
10103,2012,3.5,140966,6.0,12,23521
10104,2004,4.0,363200,6.0,4,11917
10105,2014,2.5,32000,4.0,4,35570
10106,2012,2.5,159379,4.0,12,3136
10107,2017,1.6,42891,4.0,4,43576
10108,2010,2.7,300000,4.0,2,42000
10109,2012,3.5,232357,6.0,12,941
10110,2012,1.6,112243,4.0,4,19121
10111,2012,4.6,150909,8.0,0,4077
10112,2015,2.4,87890,4.0,6,24775
10113,2011,1.5,120000,4.0,6,15367
10114,2008,3.5,165000,6.0,8,14113
10115,2010,1.6,75840,4.0,4,6743
10116,1998,1.8,125000,4.0,4,5645
10117,2011,3.0,250000,6.0,6,26971
10118,2014,2.0,86400,4.0,12,25089
10119,2010,2.0,115363,4.0,4,15289
10120,2014,1.5,12800,4.0,4,16308
10121,2007,2.0,0,4.0,12,549
10122,2009,1.6,79027,4.0,4,10976
10123,2012,2.4,215266,4.0,12,941
10124,2005,2.7,22700,6.0,2,18817
10125,2016,2.0,58000,4.0,12,94083
10126,2010,2.0,214639,4.0,4,22357
10127,2015,1.3,137533,4.0,4,13203
10128,2012,4.2,200000,8.0,10,33870
10129,2009,2.0,120219,4.0,4,17553
10130,2002,3.0,321430,6.0,8,10036
10131,2014,2.0,165442,4.0,12,2038
10132,2013,1.6,132678,4.0,10,18033
10133,2008,4.8,260000,8.0,12,20385
10134,2003,3.5,178000,6.0,8,7213
10135,2000,2.5,200000,6.0,6,7997
10136,2013,1.8,105600,4.0,10,21953
10137,2012,1.5,199450,4.0,4,49174
10138,2013,3.5,104000,6.0,12,53941
10139,2011,2.0,85000,4.0,4,25889
10140,2016,2.2,130279,4.0,4,53521
10141,1992,2.5,0,4.0,0,4391
10142,2019,2.0,19968,4.0,12,6586
10143,2014,3.0,196000,6.0,12,70562
10144,2014,2.5,136711,4.0,4,30784
10145,2012,2.0,160000,4.0,8,10663
10146,2012,3.7,147701,6.0,12,4861
10147,2013,1.5,154000,4.0,4,10873
10148,2011,2.5,69624,4.0,4,18654
10149,2017,2.0,26488,4.0,4,53185
10150,2005,2.0,198555,4.0,4,9408
10151,2010,1.8,120000,4.0,6,14740
10152,2017,1.5,7176,4.0,4,63152
10153,2018,2.0,48171,4.0,12,1254
10154,2012,1.5,117000,4.0,4,15681
10155,2016,1.6,91314,4.0,4,21103
10156,2014,3.0,98803,6.0,0,10663
10157,2014,2.5,116442,4.0,0,28225
10158,2008,3.2,268800,6.0,8,13485
10159,2007,1.6,179000,4.0,0,14740
10160,2001,2.6,219200,6.0,6,3800
10161,2016,2.2,14950,4.0,4,53872
10162,2018,3.5,18000,6.0,10,87811
10163,2016,1.4,64000,4.0,8,22580
10164,2012,1.5,202000,4.0,0,15367
10165,2010,3.0,158000,6.0,12,39201
10166,2000,2.3,1000,4.0,0,282
10167,2000,1.6,250000,4.0,4,6586
10168,2010,1.8,305237,4.0,12,549
10169,2016,3.5,59858,6.0,12,11917
10170,2011,2.0,209900,4.0,4,14069
10171,2016,3.0,448982,6.0,0,941
10172,2016,2.4,68985,4.0,0,20855
10173,2011,1.6,126117,4.0,0,18817
10174,2012,2.0,162957,4.0,4,21972
10175,2004,2.0,167000,4.0,6,10349
10176,2016,2.0,19088,4.0,4,21918
10177,2014,3.0,191373,6.0,0,9565
10178,2011,3.0,273186,6.0,12,9879
10179,2009,1.5,142426,4.0,12,1882
10180,2014,2.0,186048,4.0,0,157
10181,2018,1.6,24372,4.0,4,44003
10182,1999,1.8,185000,4.0,4,7997
10183,2010,3.5,236770,6.0,12,862
10184,2010,1.8,171000,4.0,10,17249
10185,2015,2.4,70936,4.0,12,627
10186,2014,4.6,153536,8.0,12,862
10187,2005,3.0,71000,6.0,10,17562
10188,2014,2.0,493905,4.0,4,10036
10189,2001,2.0,195000,4.0,6,11290
10190,2015,2.0,409910,4.0,4,15367
10191,2010,2.0,193953,4.0,4,15035
10192,2001,2.2,3000,4.0,6,9500
10193,2009,2.5,196682,4.0,0,188
10194,2012,1.8,198000,4.0,8,21639
10195,2010,2.2,149046,4.0,4,25365
10196,2014,2.5,57058,4.0,12,8154
10197,2003,5.0,130000,8.0,12,14113
10198,2010,1.3,9200,4.0,2,7213
10199,2008,1.5,120000,4.0,7,10349
10200,2002,1.8,324000,4.0,4,10036
10201,2006,1.7,109000,4.0,8,12544
10202,2011,1.6,174391,4.0,4,15035
10203,2013,2.0,142000,4.0,4,35338
10204,2015,2.0,66000,4.0,4,29777
10205,2016,2.0,148633,4.0,4,44247
10206,2010,2.0,53223,4.0,4,7997
10207,2008,3.5,494317,6.0,12,3763
10208,2004,3.7,238078,6.0,12,15681
10209,2003,0.7,50000,3.0,4,2509
10210,2010,4.0,168000,6.0,12,23521
10211,2011,3.5,223472,6.0,12,125
10212,2013,2.0,265618,4.0,12,1176
10213,2013,2.4,216118,4.0,12,549
10214,2015,2.5,80000,4.0,8,27284
10215,2013,1.3,68614,4.0,4,17813
10216,2006,1.5,210000,4.0,4,10663
10217,2011,1.8,326325,4.0,12,314
10218,2010,2.4,11111,4.0,12,11447
10219,1999,2.5,241000,4.0,2,10976
10220,2016,5.3,170000,8.0,12,93769
10221,2011,4.6,160138,8.0,0,43278
10222,2012,2.0,742997,4.0,4,6586
10223,2015,2.4,80288,4.0,12,5331
10224,2011,2.4,80000,4.0,12,1568
10225,2016,2.0,142040,4.0,4,41553
10226,2010,3.5,239224,6.0,12,862
10227,2010,2.0,138185,4.0,4,24123
10228,2007,1.6,128354,4.0,4,11992
10229,2016,1.5,91200,4.0,8,21953
10230,2016,2.5,40450,4.0,4,99440
10231,2010,3.3,612685,6.0,12,392
10232,2016,1.6,32595,4.0,4,18817
10233,2017,2.0,46413,4.0,0,314
10234,2010,2.0,64741,4.0,4,7056
10235,2011,2.0,148000,4.0,8,32302
10236,2017,1.7,81070,4.0,4,42551
10237,2014,1.6,138598,4.0,4,20266
10238,2018,2.5,59364,6.0,12,103491
10239,2001,2.0,100000,4.0,10,6899
10240,2011,2.5,45984,4.0,4,16778
10241,2012,1.8,114458,4.0,6,20385
10242,2012,1.4,100000,6.0,6,17562
10243,2003,2.0,200000,4.0,2,100
10244,2017,2.0,0,4.0,0,35124
10245,2009,4.6,132022,4.0,4,26591
10246,2012,3.0,221312,6.0,12,2430
10247,2010,2.0,232801,4.0,4,19707
10248,2006,3.0,13000,6.0,6,90
10249,2019,2.5,9626,4.0,12,3450
10250,2013,1.8,91373,4.0,8,16500
10251,2010,6.2,274771,8.0,12,314
10252,2013,1.6,91000,4.0,4,21953
10253,2018,3.0,5292,6.0,12,131716
10254,2003,1.8,190400,4.0,8,10349
10255,2012,3.0,152000,6.0,8,32929
10256,1998,2.5,12345,4.0,2,11604
10257,2004,2.5,190000,6.0,2,8467
10258,1995,2.5,500000,4.0,2,7840
10259,2010,2.0,61257,4.0,10,26030
10260,2013,1.8,95112,4.0,4,13877
10261,2007,2.5,68000,4.0,2,22000
10262,2011,2.3,184576,4.0,12,470
10263,2016,1.8,47422,4.0,12,549
10264,2016,3.5,65981,6.0,12,47
10265,1939,5.0,129000,8.0,0,157
10266,2012,2.7,394069,4.0,12,627
10267,2004,2.5,0,4.0,4,10000
10268,2011,1.8,174400,4.0,6,16308
10269,2010,4.6,155821,8.0,0,39829
10270,2002,2.0,205000,4.0,4,6899
10271,2005,5.5,111111,8.0,8,399
10272,1995,1.8,217000,4.0,4,2979
10273,2014,3.5,103427,6.0,12,549
10274,2009,3.0,229854,6.0,0,1803
10275,1998,2.8,416000,6.0,0,3800
10276,2016,1.6,50393,4.0,6,16621
10277,2016,4.6,67882,8.0,12,19444
10278,2004,4.5,300000,6.0,6,10036
10279,2011,2.5,211810,4.0,12,314
10280,2017,3.0,44642,6.0,0,13328
10281,1997,2.5,396672,1.0,0,5331
10282,2016,1.6,32595,4.0,4,18817
10283,2016,2.2,234902,4.0,4,22843
10284,2011,2.4,163065,4.0,12,11290
10285,2009,1.5,142426,4.0,12,1882
10286,2017,2.5,25000,4.0,8,54255
10287,2017,2.5,70232,4.0,12,470
10288,2003,2.4,219200,4.0,8,8700
10289,2012,3.5,140966,6.0,12,23521
10290,2007,1.3,164500,4.0,4,9095
10291,2007,1.5,0,4.0,12,12544
10292,2011,2.5,52686,4.0,4,18669
10293,2014,2.0,128784,4.0,12,19757
10294,2001,2.7,294000,5.0,6,11604
10295,2019,2.5,21442,4.0,4,83107
10296,2013,1.6,113000,4.0,6,11917
10297,2015,2.0,100747,4.0,0,2822
10298,2016,1.8,65600,4.0,10,16935
10299,2017,2.4,69757,4.0,12,4234
10300,2012,1.8,418667,4.0,12,314
10301,2012,1.8,139200,4.0,12,15681
10302,2009,1.6,237780,4.0,6,10976
10303,2012,2.5,156518,4.0,12,3607
10304,2018,2.0,102934,4.0,4,55515
10305,2014,1.5,80000,4.0,10,24148
10306,1988,2.0,222222,6.0,1,3000
10307,2001,2.0,0,4.0,2,12800
10308,2016,1.6,49145,4.0,4,39161
10309,1996,2.5,123000,4.0,2,23521
10310,2014,1.5,62967,4.0,6,10506
10311,2010,1.8,267165,4.0,12,392
10312,2014,3.5,88033,4.0,4,56340
10313,2016,2.5,104112,4.0,4,36567
10314,2015,1.5,49272,4.0,0,4861
10315,2010,2.4,304000,4.0,10,12074
10316,2005,3.0,288000,6.0,10,14113
10317,2013,3.5,113000,4.0,4,53787
10318,2014,1.8,127800,4.0,8,12800
10319,2000,4.4,217000,8.0,12,11290
10320,2017,2.0,1600,4.0,12,392
10321,2006,2.2,300000,4.0,0,13172
10322,2019,2.2,15936,4.0,4,73633
10323,2009,2.0,45228,4.0,4,7213
10324,2012,2.5,314373,4.0,12,392
10325,2014,2.2,287000,6.0,12,45473
10326,1998,1.8,0,4.0,2,8781
10327,2002,1.5,110000,4.0,2,6272
10328,2010,2.0,122222,4.0,4,13962
10329,2016,1.5,296104,4.0,12,251
10330,2019,2.0,39221,4.0,12,549
10331,2014,3.0,81000,6.0,14,53314
10332,2010,1.8,197275,4.0,12,220
10333,2013,3.0,10000,6.0,12,56450
10334,2008,1.6,209973,4.0,4,10635
10335,2008,3.3,224629,6.0,12,8154
10336,2013,2.0,120333,4.0,12,15053
10337,2004,2.0,200000,4.0,4,11917
10338,1998,2.0,180003,4.0,4,7840
10339,2018,2.0,1166,4.0,12,25716
10340,2014,1.5,110000,4.0,4,19883
10341,2017,2.4,80000,4.0,12,45473
10342,2006,1.5,199973,4.0,6,8500
10343,2014,1.4,46400,4.0,8,16621
10344,1997,1.8,174000,4.0,4,4391
10345,2013,4.4,55000,8.0,12,43905
10346,2011,3.0,275862,6.0,12,9879
10347,2016,1.7,141000,4.0,4,28755
10348,2011,2.4,174400,4.0,0,15053
10349,2017,3.5,39814,6.0,0,43592
10350,2001,4.0,0,6.0,2,2000
10351,2011,3.6,121991,4.0,4,39954
10352,2013,3.0,69754,6.0,12,4391
10353,2016,2.0,305511,4.0,4,15681
10354,2010,3.5,98000,6.0,10,23521
10355,2011,3.0,107000,6.0,8,14426
10356,2012,2.5,12000,4.0,12,21953
10357,2019,2.5,30296,4.0,12,21326
10358,2010,3.3,264877,6.0,12,4861
10359,2010,4.6,260771,8.0,0,46728
10360,2005,2.2,152200,4.0,10,12544
10361,2014,3.5,146395,6.0,12,1882
10362,2008,1.5,112500,4.0,6,13485
